Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,Team1,Team2,Outcome,Team1_avg_points,Team1_avg_points_allowed,Team1_fg_percent,Team1_three_p_percent,Team1_ft_percent,Team1_avg_rebounds,Team1_avg_assists,Team1_avg_turnovers,Team1_avg_steals,Team1_avg_blocks,Team1_avg_fouls,Team2_avg_points,Team2_avg_points_allowed,Team2_fg_percent,Team2_three_p_percent,Team2_ft_percent,Team2_avg_rebounds,Team2_avg_assists,Team2_avg_turnovers,Team2_avg_steals,Team2_avg_blocks,Team2_avg_fouls
2011,146,3401,79,3208,38,H,0,3208,3401,0,64.7741935483871,58.483870967741936,0.40490143846563664,0.27893738140417457,0.6421845574387948,41.516129032258064,12.419354838709678,15.935483870967742,8.580645161290322,4.354838709677419,15.774193548387096,78.63333333333334,58.266666666666666,0.452636968766001,0.34186046511627904,0.7278688524590164,39.56666666666667,16.666666666666668,14.033333333333333,10.833333333333334,4.2,18.566666666666666
2011,147,3323,73,3397,59,N,0,3323,3397,1,77.78787878787878,55.27272727272727,0.48036715961244264,0.346875,0.7185929648241206,41.121212121212125,17.303030303030305,17.818181818181817,13.272727272727273,4.454545454545454,16.666666666666668,79.8125,55.1875,0.46805349182763745,0.38761061946902653,0.6752655538694993,46.03125,14.0,15.375,7.71875,5.34375,15.0625
2011,147,3390,83,3211,60,N,0,3211,3390,0,85.16129032258064,61.58064516129032,0.49534883720930234,0.3150984682713348,0.756198347107438,41.774193548387096,20.387096774193548,13.483870967741936,11.451612903225806,3.5483870967741935,15.64516129032258,79.93548387096774,54.87096774193548,0.4911811865312667,0.35315985130111527,0.746268656716418,43.74193548387097,17.70967741935484,14.225806451612904,7.387096774193548,3.5483870967741935,14.774193548387096
2011,148,3163,75,3181,40,N,0,3163,3181,1,77.6969696969697,49.96969696969697,0.5013192612137203,0.360146252285192,0.7693574958813838,42.18181818181818,19.484848484848484,15.333333333333334,9.151515151515152,4.424242424242424,12.424242424242424,70.84375,54.8125,0.42052313883299797,0.3507751937984496,0.6458658346333853,42.5625,14.96875,16.875,12.40625,5.0625,16.375
2011,148,3401,58,3124,46,A,0,3124,3401,0,80.06060606060606,53.696969696969695,0.473336719146775,0.3922902494331066,0.7432432432432432,44.96969696969697,16.87878787878788,14.0,7.96969696969697,7.121212121212121,13.090909090909092,78.63333333333334,58.266666666666666,0.452636968766001,0.34186046511627904,0.7278688524590164,39.56666666666667,16.666666666666668,14.033333333333333,10.833333333333334,4.2,18.566666666666666
2011,153,3323,72,3163,63,N,0,3163,3323,0,77.6969696969697,49.96969696969697,0.5013192612137203,0.360146252285192,0.7693574958813838,42.18181818181818,19.484848484848484,15.333333333333334,9.151515151515152,4.424242424242424,12.424242424242424,77.78787878787878,55.27272727272727,0.48036715961244264,0.346875,0.7185929648241206,41.121212121212125,17.303030303030305,17.818181818181817,13.272727272727273,4.454545454545454,16.666666666666668
2011,153,3401,63,3390,62,N,0,3390,3401,0,79.93548387096774,54.87096774193548,0.4911811865312667,0.35315985130111527,0.746268656716418,43.74193548387097,17.70967741935484,14.225806451612904,7.387096774193548,3.5483870967741935,14.774193548387096,78.63333333333334,58.266666666666666,0.452636968766001,0.34186046511627904,0.7278688524590164,39.56666666666667,16.666666666666668,14.033333333333333,10.833333333333334,4.2,18.566666666666666
2011,155,3401,76,3323,70,N,0,3323,3401,0,77.78787878787878,55.27272727272727,0.48036715961244264,0.346875,0.7185929648241206,41.121212121212125,17.303030303030305,17.818181818181817,13.272727272727273,4.454545454545454,16.666666666666668,78.63333333333334,58.266666666666666,0.452636968766001,0.34186046511627904,0.7278688524590164,39.56666666666667,16.666666666666668,14.033333333333333,10.833333333333334,4.2,18.566666666666666
2012,138,3116,72,3173,55,N,0,3116,3173,1,62.233333333333334,52.53333333333333,0.3870056497175141,0.2905027932960894,0.6446124763705104,38.3,13.1,15.0,9.633333333333333,3.9,15.5,70.65517241379311,59.6551724137931,0.39445628997867804,0.30666666666666664,0.7418111753371869,41.48275862068966,15.96551724137931,16.103448275862068,8.620689655172415,4.068965517241379,18.103448275862068
2012,138,3163,83,3341,47,H,0,3163,3341,1,76.24242424242425,45.666666666666664,0.47631176770249617,0.35502958579881655,0.7463235294117647,41.42424242424242,18.96969696969697,14.787878787878787,11.636363636363637,4.909090909090909,13.757575757575758,59.92857142857143,61.714285714285715,0.38,0.3125,0.7020833333333333,35.0,11.25,16.928571428571427,9.857142857142858,2.6785714285714284,16.571428571428573
2012,138,3177,59,3140,55,N,0,3140,3177,0,71.03225806451613,57.70967741935484,0.4406779661016949,0.35206611570247937,0.7377690802348337,40.45161290322581,19.258064516129032,15.806451612903226,8.387096774193548,6.064516129032258,16.129032258064516,73.1875,66.1875,0.43848101265822786,0.3448275862068966,0.7331975560081466,36.8125,16.40625,16.5625,9.28125,3.78125,15.6875
2012,138,3211,86,3353,73,H,0,3211,3353,1,75.54838709677419,61.903225806451616,0.4444444444444444,0.32413793103448274,0.719626168224299,42.16129032258065,17.258064516129032,14.709677419354838,10.709677419354838,3.6451612903225805,15.612903225806452,60.233333333333334,54.63333333333333,0.40505584950029394,0.28353658536585363,0.6843177189409368,38.03333333333333,12.766666666666667,16.633333333333333,9.0,4.133333333333334,18.1
2012,138,3243,67,3343,64,N,0,3243,3343,1,57.78125,56.6875,0.3826615129762562,0.287215411558669,0.6842105263157895,34.71875,12.40625,14.46875,8.15625,2.84375,16.1875,72.32142857142857,52.82142857142857,0.4305239179954442,0.32505643340857787,0.708253358925144,44.07142857142857,13.928571428571429,16.535714285714285,11.071428571428571,3.892857142857143,15.571428571428571
2012,138,3246,68,3270,62,N,0,3246,3270,1,74.36666666666666,58.96666666666667,0.40020110608345905,0.3221830985915493,0.6795827123695977,38.93333333333333,12.266666666666667,17.4,12.3,3.7,19.833333333333332,64.75,54.607142857142854,0.37246722288438616,0.3261261261261261,0.720754716981132,40.392857142857146,10.071428571428571,13.035714285714286,8.142857142857142,1.1785714285714286,17.25
2012,138,3257,67,3277,55,N,0,3257,3277,1,68.90322580645162,60.806451612903224,0.4174917491749175,0.32521739130434785,0.7112211221122112,40.483870967741936,12.483870967741936,18.161290322580644,9.64516129032258,4.290322580645161,16.64516129032258,67.41935483870968,59.67741935483871,0.4208219178082192,0.3263525305410122,0.6660617059891107,39.903225806451616,14.193548387096774,16.225806451612904,9.419354838709678,3.064516129032258,16.548387096774192
2012,138,3268,59,3298,44,H,0,3268,3298,1,78.90322580645162,59.67741935483871,0.47295208655332305,0.35755813953488375,0.7457886676875957,46.16129032258065,17.096774193548388,16.483870967741936,7.064516129032258,4.838709677419355,15.129032258064516,55.96666666666667,52.4,0.39898348157560354,0.3409090909090909,0.6350974930362117,37.56666666666667,13.066666666666666,14.533333333333333,6.433333333333334,2.3,11.666666666666666
2012,138,3274,70,3226,41,N,0,3226,3274,0,60.93103448275862,57.275862068965516,0.3725124378109453,0.308300395256917,0.7375,40.58620689655172,12.413793103448276,16.896551724137932,5.896551724137931,3.2413793103448274,16.344827586206897,77.07142857142857,57.0,0.4200743494423792,0.33274021352313166,0.6946428571428571,44.0,15.75,17.321428571428573,13.035714285714286,4.178571428571429,15.571428571428571
2012,138,3345,83,3355,68,H,0,3345,3355,1,65.41935483870968,58.354838709677416,0.39704271631982474,0.30184331797235026,0.7437603993344426,39.61290322580645,14.096774193548388,17.096774193548388,9.516129032258064,5.225806451612903,17.580645161290324,67.96774193548387,58.45161290322581,0.4211778703152885,0.35353535353535354,0.7233082706766917,39.38709677419355,13.67741935483871,16.35483870967742,7.612903225806452,2.4838709677419355,16.64516129032258
2012,138,3376,80,3185,48,N,0,3185,3376,0,68.03333333333333,57.96666666666667,0.4057507987220447,0.2823529411764706,0.7123519458544839,40.6,13.466666666666667,17.066666666666666,12.366666666666667,3.1666666666666665,16.0,60.34375,50.46875,0.3921781640412819,0.2720306513409962,0.5857385398981324,38.03125,10.875,14.3125,8.4375,3.84375,15.28125
2012,138,3390,73,3214,51,N,0,3214,3390,0,66.06896551724138,47.3448275862069,0.37416107382550334,0.3368055555555556,0.734225621414914,42.41379310344828,12.89655172413793,13.89655172413793,10.206896551724139,4.103448275862069,16.586206896551722,76.9375,54.71875,0.454725383473528,0.3100358422939068,0.7670068027210885,44.625,16.71875,12.8125,6.78125,4.5625,13.875
2012,138,3397,72,3404,49,N,0,3397,3404,1,74.93333333333334,61.13333333333333,0.4476138233680746,0.35064935064935066,0.696319018404908,42.13333333333333,15.0,15.266666666666667,7.933333333333334,4.5,14.9,81.09677419354838,68.93548387096774,0.43908503232222773,0.38868832731648617,0.7657657657657657,38.32258064516129,17.838709677419356,12.483870967741936,8.387096774193548,3.0,15.096774193548388
2012,138,3401,69,3107,47,H,0,3107,3401,0,58.354838709677416,52.61290322580645,0.3597491448118586,0.3068432671081678,0.6335403726708074,38.483870967741936,11.225806451612904,15.67741935483871,11.129032258064516,3.032258064516129,17.06451612903226,67.8125,59.84375,0.42075949367088605,0.3028391167192429,0.6560509554140127,38.6875,14.375,14.84375,9.25,4.46875,17.4375
2012,138,3452,68,3400,55,N,0,3400,3452,0,67.74193548387096,62.58064516129032,0.40471204188481674,0.3383947939262473,0.6958041958041958,40.58064516129032,13.838709677419354,16.580645161290324,9.32258064516129,6.096774193548387,17.580645161290324,63.9375,51.3125,0.4012380416432189,0.29568788501026694,0.672316384180791,42.4375,13.6875,17.9375,9.3125,4.53125,18.1875
2012,138,3453,71,3235,57,A,0,3235,3453,0,62.9,56.8,0.39063462723351816,0.31457431457431456,0.7277676950998185,39.266666666666666,14.5,15.5,5.833333333333333,2.6,14.466666666666667,74.73333333333333,54.766666666666666,0.4546485260770975,0.3367003367003367,0.7538726333907056,34.56666666666667,17.766666666666666,15.633333333333333,12.3,2.3666666666666667,18.233333333333334
2012,139,3124,81,3364,40,N,0,3124,3364,1,78.48484848484848,51.60606060606061,0.48841893252769386,0.3231197771587744,0.7082228116710876,45.54545454545455,18.939393939393938,13.818181818181818,8.818181818181818,7.9393939393939394,12.93939393939394,53.5625,51.59375,0.3955135773317591,0.302540415704388,0.7002881844380403,36.4375,11.96875,14.875,5.03125,1.875,15.1875
2012,139,3143,84,3234,74,N,0,3143,3234,1,69.78787878787878,60.63636363636363,0.41714836223506746,0.30077120822622105,0.6102150537634409,45.93939393939394,12.969696969696969,16.515151515151516,7.96969696969697,3.212121212121212,16.03030303030303,71.26666666666667,65.26666666666667,0.41569282136894825,0.31603053435114503,0.7916666666666666,40.0,16.533333333333335,16.066666666666666,7.2,4.633333333333334,15.833333333333334
2012,139,3174,73,3114,42,N,0,3114,3174,0,58.09375,55.625,0.40929965556831227,0.30745341614906835,0.6613861386138614,38.125,10.84375,16.8125,6.40625,3.40625,17.21875,71.80645161290323,54.96774193548387,0.45171849427168576,0.3313782991202346,0.8074204946996466,42.70967741935484,14.612903225806452,13.548387096774194,7.129032258064516,3.903225806451613,12.903225806451612
2012,139,3181,82,3359,47,N,0,3181,3359,1,74.44827586206897,54.86206896551724,0.4692737430167598,0.3710144927536232,0.6673003802281369,40.724137931034484,16.344827586206897,17.344827586206897,12.931034482758621,6.068965517241379,14.724137931034482,60.45161290322581,56.67741935483871,0.42234848484848486,0.3587662337662338,0.7308584686774942,30.93548387096774,13.483870967741936,15.290322580645162,7.258064516129032,2.4838709677419355,14.35483870967742
2012,139,3196,70,3326,65,N,0,3196,3326,1,67.7741935483871,60.12903225806452,0.40746500777604977,0.29159212880143115,0.6455026455026455,42.54838709677419,13.903225806451612,17.161290322580644,9.225806451612904,4.258064516129032,16.741935483870968,75.7,63.1,0.46446558477895916,0.36043956043956044,0.7462437395659433,37.333333333333336,15.866666666666667,13.766666666666667,8.533333333333333,5.533333333333333,14.3
2012,139,3207,61,3201,56,N,0,3201,3207,0,75.48484848484848,62.21212121212121,0.4205390334572491,0.34537725823591925,0.6592592592592592,37.60606060606061,16.545454545454547,14.636363636363637,12.515151515151516,1.696969696969697,16.242424242424242,60.233333333333334,51.93333333333333,0.347705914870094,0.2948717948717949,0.6632478632478632,39.6,12.3,15.766666666666667,11.166666666666666,3.3666666666666667,18.5
2012,139,3210,76,3357,50,N,0,3210,3357,1,70.71875,59.0,0.43926191696565864,0.3163265306122449,0.6735340729001584,39.40625,16.0,17.0625,11.3125,3.75,17.3125,64.84375,56.9375,0.4095490716180371,0.32432432432432434,0.7583892617449665,37.0625,15.34375,16.4375,10.5625,2.71875,14.78125
2012,139,3242,57,3304,49,N,0,3242,3304,1,68.6,63.13333333333333,0.4566312255176273,0.34796238244514105,0.6938325991189427,36.233333333333334,15.0,16.1,8.233333333333333,4.366666666666666,15.4,72.09375,61.9375,0.3910417715148465,0.30945945945945946,0.7227586206896551,42.3125,13.46875,16.59375,8.71875,3.0,16.09375
2012,139,3261,64,3361,56,N,0,3261,3361,1,61.59375,52.96875,0.4363525091799266,0.3211009174311927,0.704,38.8125,13.4375,19.6875,8.5625,4.40625,15.84375,65.58064516129032,54.12903225806452,0.4012841091492777,0.29867256637168144,0.7069271758436945,40.32258064516129,11.774193548387096,14.774193548387096,9.064516129032258,4.806451612903226,17.64516129032258
2012,139,3265,76,3208,70,N,0,3208,3265,0,68.41379310344827,57.58620689655172,0.42849067269643865,0.3113207547169811,0.6524271844660194,39.03448275862069,12.931034482758621,14.931034482758621,10.758620689655173,2.206896551724138,16.344827586206897,64.75,54.96875,0.4186440677966102,0.3200568990042674,0.7448979591836735,35.21875,15.34375,13.90625,9.6875,4.0625,12.9375
2012,139,3323,74,3251,43,N,0,3251,3323,0,68.96551724137932,58.13793103448276,0.4329268292682927,0.31283422459893045,0.6838995568685377,46.275862068965516,12.827586206896552,20.586206896551722,8.517241379310345,5.0344827586206895,14.89655172413793,79.57575757575758,52.06060606060606,0.47258225324027914,0.35049019607843135,0.7653194263363755,40.90909090909091,17.939393939393938,16.333333333333332,13.212121212121213,4.333333333333333,16.363636363636363
2012,139,3328,88,3276,67,N,0,3276,3328,0,63.8,58.0,0.41577698695136417,0.317157712305026,0.7723004694835681,33.93333333333333,13.433333333333334,13.533333333333333,8.566666666666666,3.3666666666666667,12.366666666666667,70.3125,65.5,0.42094130089899523,0.34686346863468637,0.7413249211356467,40.4375,14.1875,17.28125,7.40625,4.09375,17.9375
2012,139,3336,85,3431,77,N,0,3336,3431,1,75.37931034482759,61.13793103448276,0.43149946062567424,0.35656836461126007,0.7259615384615384,43.10344827586207,12.931034482758621,14.448275862068966,9.068965517241379,4.0344827586206895,17.96551724137931,67.25,53.21875,0.4078740157480315,0.29791271347248577,0.6933962264150944,44.125,14.8125,16.15625,9.09375,6.03125,16.09375
2012,139,3382,72,3195,65,N,1,3195,3382,0,73.7,53.5,0.4365217391304348,0.37028301886792453,0.7548262548262549,34.833333333333336,16.4,13.8,10.4,3.3,15.066666666666666,64.4375,53.0625,0.4189108318372232,0.3706422018348624,0.759075907590759,36.1875,10.46875,11.9375,5.96875,1.875,13.96875
2012,139,3385,69,3166,67,N,0,3166,3385,0,60.5,56.59375,0.4001125492402926,0.32405891980360063,0.7117117117117117,35.71875,13.28125,15.40625,8.15625,3.40625,15.09375,61.354838709677416,55.064516129032256,0.4125508425334108,0.27800829875518673,0.6814449917898193,36.774193548387096,11.612903225806452,14.0,8.806451612903226,4.161290322580645,14.387096774193548
2012,139,3435,60,3292,46,N,0,3292,3435,0,67.64516129032258,56.45161290322581,0.4280917739227756,0.32526475037821484,0.6006825938566553,36.29032258064516,14.451612903225806,17.129032258064516,10.580645161290322,2.4516129032258065,15.903225806451612,71.90322580645162,60.87096774193548,0.4655270655270655,0.36995515695067266,0.7325383304940375,38.38709677419355,15.419354838709678,17.322580645161292,7.838709677419355,4.032258064516129,16.29032258064516
2012,140,3163,72,3243,26,N,0,3163,3243,1,76.24242424242425,45.666666666666664,0.47631176770249617,0.35502958579881655,0.7463235294117647,41.42424242424242,18.96969696969697,14.787878787878787,11.636363636363637,4.909090909090909,13.757575757575758,57.78125,56.6875,0.3826615129762562,0.287215411558669,0.6842105263157895,34.71875,12.40625,14.46875,8.15625,2.84375,16.1875
2012,140,3211,65,3274,54,N,0,3211,3274,1,75.54838709677419,61.903225806451616,0.4444444444444444,0.32413793103448274,0.719626168224299,42.16129032258065,17.258064516129032,14.709677419354838,10.709677419354838,3.6451612903225805,15.612903225806452,77.07142857142857,57.0,0.4200743494423792,0.33274021352313166,0.6946428571428571,44.0,15.75,17.321428571428573,13.035714285714286,4.178571428571429,15.571428571428571
2012,140,3246,65,3453,62,N,0,3246,3453,1,74.36666666666666,58.96666666666667,0.40020110608345905,0.3221830985915493,0.6795827123695977,38.93333333333333,12.266666666666667,17.4,12.3,3.7,19.833333333333332,74.73333333333333,54.766666666666666,0.4546485260770975,0.3367003367003367,0.7538726333907056,34.56666666666667,17.766666666666666,15.633333333333333,12.3,2.3666666666666667,18.233333333333334
2012,140,3268,72,3257,68,N,0,3257,3268,0,68.90322580645162,60.806451612903224,0.4174917491749175,0.32521739130434785,0.7112211221122112,40.483870967741936,12.483870967741936,18.161290322580644,9.64516129032258,4.290322580645161,16.64516129032258,78.90322580645162,59.67741935483871,0.47295208655332305,0.35755813953488375,0.7457886676875957,46.16129032258065,17.096774193548388,16.483870967741936,7.064516129032258,4.838709677419355,15.129032258064516
2012,140,3376,72,3345,61,N,0,3345,3376,0,65.41935483870968,58.354838709677416,0.39704271631982474,0.30184331797235026,0.7437603993344426,39.61290322580645,14.096774193548388,17.096774193548388,9.516129032258064,5.225806451612903,17.580645161290324,60.34375,50.46875,0.3921781640412819,0.2720306513409962,0.5857385398981324,38.03125,10.875,14.3125,8.4375,3.84375,15.28125
2012,140,3390,72,3452,55,N,0,3390,3452,1,76.9375,54.71875,0.454725383473528,0.3100358422939068,0.7670068027210885,44.625,16.71875,12.8125,6.78125,4.5625,13.875,63.9375,51.3125,0.4012380416432189,0.29568788501026694,0.672316384180791,42.4375,13.6875,17.9375,9.3125,4.53125,18.1875
2012,140,3397,63,3177,48,N,0,3177,3397,0,73.1875,66.1875,0.43848101265822786,0.3448275862068966,0.7331975560081466,36.8125,16.40625,16.5625,9.28125,3.78125,15.6875,74.93333333333334,61.13333333333333,0.4476138233680746,0.35064935064935066,0.696319018404908,42.13333333333333,15.0,15.266666666666667,7.933333333333334,4.5,14.9
2012,140,3401,61,3116,59,N,0,3116,3401,0,62.233333333333334,52.53333333333333,0.3870056497175141,0.2905027932960894,0.6446124763705104,38.3,13.1,15.0,9.633333333333333,3.9,15.5,67.8125,59.84375,0.42075949367088605,0.3028391167192429,0.6560509554140127,38.6875,14.375,14.84375,9.25,4.46875,17.4375
2012,141,3124,76,3196,57,N,0,3124,3196,1,78.48484848484848,51.60606060606061,0.48841893252769386,0.3231197771587744,0.7082228116710876,45.54545454545455,18.939393939393938,13.818181818181818,8.818181818181818,7.9393939393939394,12.93939393939394,67.7741935483871,60.12903225806452,0.40746500777604977,0.29159212880143115,0.6455026455026455,42.54838709677419,13.903225806451612,17.161290322580644,9.225806451612904,4.258064516129032,16.741935483870968
2012,141,3181,96,3435,80,N,0,3181,3435,1,74.44827586206897,54.86206896551724,0.4692737430167598,0.3710144927536232,0.6673003802281369,40.724137931034484,16.344827586206897,17.344827586206897,12.931034482758621,6.068965517241379,14.724137931034482,71.90322580645162,60.87096774193548,0.4655270655270655,0.36995515695067266,0.7325383304940375,38.38709677419355,15.419354838709678,17.322580645161292,7.838709677419355,4.032258064516129,16.29032258064516
2012,141,3210,76,3207,64,N,0,3207,3210,0,60.233333333333334,51.93333333333333,0.347705914870094,0.2948717948717949,0.6632478632478632,39.6,12.3,15.766666666666667,11.166666666666666,3.3666666666666667,18.5,70.71875,59.0,0.43926191696565864,0.3163265306122449,0.6735340729001584,39.40625,16.0,17.0625,11.3125,3.75,17.3125
2012,141,3242,70,3174,64,N,0,3174,3242,0,71.80645161290323,54.96774193548387,0.45171849427168576,0.3313782991202346,0.8074204946996466,42.70967741935484,14.612903225806452,13.548387096774194,7.129032258064516,3.903225806451613,12.903225806451612,68.6,63.13333333333333,0.4566312255176273,0.34796238244514105,0.6938325991189427,36.233333333333334,15.0,16.1,8.233333333333333,4.366666666666666,15.4
2012,141,3323,73,3143,62,N,0,3143,3323,0,69.78787878787878,60.63636363636363,0.41714836223506746,0.30077120822622105,0.6102150537634409,45.93939393939394,12.969696969696969,16.515151515151516,7.96969696969697,3.212121212121212,16.03030303030303,79.57575757575758,52.06060606060606,0.47258225324027914,0.35049019607843135,0.7653194263363755,40.90909090909091,17.939393939393938,16.333333333333332,13.212121212121213,4.333333333333333,16.363636363636363
2012,141,3336,90,3261,80,N,0,3261,3336,0,61.59375,52.96875,0.4363525091799266,0.3211009174311927,0.704,38.8125,13.4375,19.6875,8.5625,4.40625,15.84375,75.37931034482759,61.13793103448276,0.43149946062567424,0.35656836461126007,0.7259615384615384,43.10344827586207,12.931034482758621,14.448275862068966,9.068965517241379,4.0344827586206895,17.96551724137931
2012,141,3382,66,3265,63,N,0,3265,3382,0,64.75,54.96875,0.4186440677966102,0.3200568990042674,0.7448979591836735,35.21875,15.34375,13.90625,9.6875,4.0625,12.9375,64.4375,53.0625,0.4189108318372232,0.3706422018348624,0.759075907590759,36.1875,10.46875,11.9375,5.96875,1.875,13.96875
2012,141,3385,74,3328,70,N,0,3328,3385,0,70.3125,65.5,0.42094130089899523,0.34686346863468637,0.7413249211356467,40.4375,14.1875,17.28125,7.40625,4.09375,17.9375,61.354838709677416,55.064516129032256,0.4125508425334108,0.27800829875518673,0.6814449917898193,36.774193548387096,11.612903225806452,14.0,8.806451612903226,4.161290322580645,14.387096774193548
2012,145,3124,83,3210,68,N,0,3124,3210,1,78.48484848484848,51.60606060606061,0.48841893252769386,0.3231197771587744,0.7082228116710876,45.54545454545455,18.939393939393938,13.818181818181818,8.818181818181818,7.9393939393939394,12.93939393939394,70.71875,59.0,0.43926191696565864,0.3163265306122449,0.6735340729001584,39.40625,16.0,17.0625,11.3125,3.75,17.3125
2012,145,3181,74,3385,47,N,0,3181,3385,1,74.44827586206897,54.86206896551724,0.4692737430167598,0.3710144927536232,0.6673003802281369,40.724137931034484,16.344827586206897,17.344827586206897,12.931034482758621,6.068965517241379,14.724137931034482,61.354838709677416,55.064516129032256,0.4125508425334108,0.27800829875518673,0.6814449917898193,36.774193548387096,11.612903225806452,14.0,8.806451612903226,4.161290322580645,14.387096774193548
2012,145,3390,76,3376,60,N,0,3376,3390,0,60.34375,50.46875,0.3921781640412819,0.2720306513409962,0.5857385398981324,38.03125,10.875,14.3125,8.4375,3.84375,15.28125,76.9375,54.71875,0.454725383473528,0.3100358422939068,0.7670068027210885,44.625,16.71875,12.8125,6.78125,4.5625,13.875
2012,145,3397,84,3242,73,N,0,3242,3397,0,68.6,63.13333333333333,0.4566312255176273,0.34796238244514105,0.6938325991189427,36.233333333333334,15.0,16.1,8.233333333333333,4.366666666666666,15.4,74.93333333333334,61.13333333333333,0.4476138233680746,0.35064935064935066,0.696319018404908,42.13333333333333,15.0,15.266666666666667,7.933333333333334,4.5,14.9
2012,146,3163,77,3336,59,N,0,3163,3336,1,76.24242424242425,45.666666666666664,0.47631176770249617,0.35502958579881655,0.7463235294117647,41.42424242424242,18.96969696969697,14.787878787878787,11.636363636363637,4.909090909090909,13.757575757575758,75.37931034482759,61.13793103448276,0.43149946062567424,0.35656836461126007,0.7259615384615384,43.10344827586207,12.931034482758621,14.448275862068966,9.068965517241379,4.0344827586206895,17.96551724137931
2012,146,3246,79,3211,62,N,0,3211,3246,0,75.54838709677419,61.903225806451616,0.4444444444444444,0.32413793103448274,0.719626168224299,42.16129032258065,17.258064516129032,14.709677419354838,10.709677419354838,3.6451612903225805,15.612903225806452,74.36666666666666,58.96666666666667,0.40020110608345905,0.3221830985915493,0.6795827123695977,38.93333333333333,12.266666666666667,17.4,12.3,3.7,19.833333333333332
2012,146,3268,81,3401,74,N,0,3268,3401,1,78.90322580645162,59.67741935483871,0.47295208655332305,0.35755813953488375,0.7457886676875957,46.16129032258065,17.096774193548388,16.483870967741936,7.064516129032258,4.838709677419355,15.129032258064516,67.8125,59.84375,0.42075949367088605,0.3028391167192429,0.6560509554140127,38.6875,14.375,14.84375,9.25,4.46875,17.4375
2012,146,3323,79,3382,35,N,0,3323,3382,1,79.57575757575758,52.06060606060606,0.47258225324027914,0.35049019607843135,0.7653194263363755,40.90909090909091,17.939393939393938,16.333333333333332,13.212121212121213,4.333333333333333,16.363636363636363,64.4375,53.0625,0.4189108318372232,0.3706422018348624,0.759075907590759,36.1875,10.46875,11.9375,5.96875,1.875,13.96875
2012,147,3124,77,3397,58,N,0,3124,3397,1,78.48484848484848,51.60606060606061,0.48841893252769386,0.3231197771587744,0.7082228116710876,45.54545454545455,18.939393939393938,13.818181818181818,8.818181818181818,7.9393939393939394,12.93939393939394,74.93333333333334,61.13333333333333,0.4476138233680746,0.35064935064935066,0.696319018404908,42.13333333333333,15.0,15.266666666666667,7.933333333333334,4.5,14.9
2012,147,3390,81,3181,69,N,0,3181,3390,0,74.44827586206897,54.86206896551724,0.4692737430167598,0.3710144927536232,0.6673003802281369,40.724137931034484,16.344827586206897,17.344827586206897,12.931034482758621,6.068965517241379,14.724137931034482,76.9375,54.71875,0.454725383473528,0.3100358422939068,0.7670068027210885,44.625,16.71875,12.8125,6.78125,4.5625,13.875
2012,148,3163,80,3246,65,N,0,3163,3246,1,76.24242424242425,45.666666666666664,0.47631176770249617,0.35502958579881655,0.7463235294117647,41.42424242424242,18.96969696969697,14.787878787878787,11.636363636363637,4.909090909090909,13.757575757575758,74.36666666666666,58.96666666666667,0.40020110608345905,0.3221830985915493,0.6795827123695977,38.93333333333333,12.266666666666667,17.4,12.3,3.7,19.833333333333332
2012,148,3323,80,3268,49,N,0,3268,3323,0,78.90322580645162,59.67741935483871,0.47295208655332305,0.35755813953488375,0.7457886676875957,46.16129032258065,17.096774193548388,16.483870967741936,7.064516129032258,4.838709677419355,15.129032258064516,79.57575757575758,52.06060606060606,0.47258225324027914,0.35049019607843135,0.7653194263363755,40.90909090909091,17.939393939393938,16.333333333333332,13.212121212121213,4.333333333333333,16.363636363636363
2012,153,3124,59,3390,47,N,0,3124,3390,1,78.48484848484848,51.60606060606061,0.48841893252769386,0.3231197771587744,0.7082228116710876,45.54545454545455,18.939393939393938,13.818181818181818,8.818181818181818,7.9393939393939394,12.93939393939394,76.9375,54.71875,0.454725383473528,0.3100358422939068,0.7670068027210885,44.625,16.71875,12.8125,6.78125,4.5625,13.875
2012,153,3323,83,3163,75,N,1,3163,3323,0,76.24242424242425,45.666666666666664,0.47631176770249617,0.35502958579881655,0.7463235294117647,41.42424242424242,18.96969696969697,14.787878787878787,11.636363636363637,4.909090909090909,13.757575757575758,79.57575757575758,52.06060606060606,0.47258225324027914,0.35049019607843135,0.7653194263363755,40.90909090909091,17.939393939393938,16.333333333333332,13.212121212121213,4.333333333333333,16.363636363636363
2012,155,3124,80,3323,61,N,0,3124,3323,1,78.48484848484848,51.60606060606061,0.48841893252769386,0.3231197771587744,0.7082228116710876,45.54545454545455,18.939393939393938,13.818181818181818,8.818181818181818,7.9393939393939394,12.93939393939394,79.57575757575758,52.06060606060606,0.47258225324027914,0.35049019607843135,0.7653194263363755,40.90909090909091,17.939393939393938,16.333333333333332,13.212121212121213,4.333333333333333,16.363636363636363
2013,138,3143,90,3201,76,N,0,3143,3201,1,71.58064516129032,56.83870967741935,0.4230377166156983,0.30344827586206896,0.618840579710145,44.32258064516129,12.870967741935484,14.193548387096774,8.903225806451612,2.6129032258064515,15.741935483870968,67.54838709677419,60.645161290322584,0.4073684210526316,0.3308931185944363,0.7048458149779736,35.38709677419355,14.870967741935484,14.516129032258064,12.806451612903226,2.161290322580645,11.838709677419354
