Season,DayNum,WTeamID,WScore,LTeamID,LScore,WLoc,NumOT,Team1,Team2,Outcome,Team1_avg_points,Team1_avg_points_allowed,Team1_fg_percent,Team1_three_p_percent,Team1_ft_percent,Team1_avg_rebounds,Team1_avg_assists,Team1_avg_turnovers,Team1_avg_steals,Team1_avg_blocks,Team1_avg_fouls,Team2_avg_points,Team2_avg_points_allowed,Team2_fg_percent,Team2_three_p_percent,Team2_ft_percent,Team2_avg_rebounds,Team2_avg_assists,Team2_avg_turnovers,Team2_avg_steals,Team2_avg_blocks,Team2_avg_fouls
2004,143,1386,84,1448,80,N,0,1386,1448,1,77.78571428571429,61.5,0.47861635220125787,0.4068554396423249,0.7027522935779816,32.92857142857143,16.535714285714285,11.714285714285714,9.142857142857142,3.5714285714285716,17.035714285714285,83.82142857142857,75.64285714285714,0.4716312056737589,0.3828264758497317,0.7131474103585658,37.535714285714285,15.75,15.035714285714286,9.25,3.25,20.821428571428573
2004,144,1181,72,1228,62,N,0,1181,1228,1,79.75,64.96875,0.47140566541956175,0.368,0.7313237221494102,36.25,14.25,14.1875,9.34375,6.8125,18.71875,72.53333333333333,62.8,0.4645348837209302,0.3415841584158416,0.6960600375234521,34.96666666666667,16.766666666666666,12.566666666666666,6.833333333333333,3.8,19.1
2004,144,1210,72,1305,67,N,0,1210,1305,1,78.0625,67.28125,0.47002141327623126,0.3741935483870968,0.6929347826086957,37.46875,15.78125,15.46875,8.84375,4.84375,21.21875,75.5,66.16666666666667,0.4554736245036869,0.34032634032634035,0.7144846796657381,38.86666666666667,14.233333333333333,13.0,6.5,4.7,18.3
2004,144,1242,100,1412,74,N,0,1242,1412,1,74.85714285714286,68.17857142857143,0.4631449631449631,0.33471933471933474,0.706953642384106,38.57142857142857,17.25,14.428571428571429,6.892857142857143,4.928571428571429,20.464285714285715,74.55172413793103,67.0,0.44315030504714364,0.3304042179261863,0.6539130434782608,35.03448275862069,17.586206896551722,13.620689655172415,11.758620689655173,3.7241379310344827,20.93103448275862
2004,144,1462,79,1400,71,N,0,1400,1462,0,77.13333333333334,66.4,0.4406599254922831,0.36042402826855124,0.6755952380952381,41.4,13.833333333333334,11.866666666666667,6.966666666666667,3.9,19.433333333333334,70.42424242424242,62.36363636363637,0.4411764705882353,0.3696612665684831,0.679160419790105,35.484848484848484,13.484848484848484,12.545454545454545,7.03030303030303,2.242424242424242,16.636363636363637
2004,145,1163,87,1104,71,N,0,1104,1163,0,72.20689655172414,67.44827586206897,0.4526645768025078,0.38333333333333336,0.6987381703470031,35.310344827586206,11.862068965517242,13.275862068965518,6.448275862068965,3.103448275862069,18.344827586206897,79.0909090909091,63.93939393939394,0.48089017900338654,0.40037950664136623,0.616191904047976,44.78787878787879,18.242424242424242,13.787878787878787,6.151515151515151,8.727272727272727,16.060606060606062
2004,145,1329,64,1386,62,N,0,1329,1386,1,78.20689655172414,63.89655172413793,0.5128518971848225,0.3783783783783784,0.6953846153846154,35.55172413793103,16.06896551724138,13.448275862068966,7.862068965517241,3.586206896551724,19.413793103448278,77.78571428571429,61.5,0.47861635220125787,0.4068554396423249,0.7027522935779816,32.92857142857143,16.535714285714285,11.714285714285714,9.142857142857142,3.5714285714285716,17.035714285714285
2004,146,1181,66,1462,63,N,0,1181,1462,1,79.75,64.96875,0.47140566541956175,0.368,0.7313237221494102,36.25,14.25,14.1875,9.34375,6.8125,18.71875,70.42424242424242,62.36363636363637,0.4411764705882353,0.3696612665684831,0.679160419790105,35.484848484848484,13.484848484848484,12.545454545454545,7.03030303030303,2.242424242424242,16.636363636363637
2004,146,1210,79,1242,71,N,1,1210,1242,1,78.0625,67.28125,0.47002141327623126,0.3741935483870968,0.6929347826086957,37.46875,15.78125,15.46875,8.84375,4.84375,21.21875,74.85714285714286,68.17857142857143,0.4631449631449631,0.33471933471933474,0.706953642384106,38.57142857142857,17.25,14.428571428571429,6.892857142857143,4.928571428571429,20.464285714285715
2004,152,1163,79,1181,78,N,0,1163,1181,1,79.0909090909091,63.93939393939394,0.48089017900338654,0.40037950664136623,0.616191904047976,44.78787878787879,18.242424242424242,13.787878787878787,6.151515151515151,8.727272727272727,16.060606060606062,79.75,64.96875,0.47140566541956175,0.368,0.7313237221494102,36.25,14.25,14.1875,9.34375,6.8125,18.71875
2004,152,1210,67,1329,65,N,0,1210,1329,1,78.0625,67.28125,0.47002141327623126,0.3741935483870968,0.6929347826086957,37.46875,15.78125,15.46875,8.84375,4.84375,21.21875,78.20689655172414,63.89655172413793,0.5128518971848225,0.3783783783783784,0.6953846153846154,35.55172413793103,16.06896551724138,13.448275862068966,7.862068965517241,3.586206896551724,19.413793103448278
2004,154,1163,82,1210,73,N,0,1163,1210,1,79.0909090909091,63.93939393939394,0.48089017900338654,0.40037950664136623,0.616191904047976,44.78787878787879,18.242424242424242,13.787878787878787,6.151515151515151,8.727272727272727,16.060606060606062,78.0625,67.28125,0.47002141327623126,0.3741935483870968,0.6929347826086957,37.46875,15.78125,15.46875,8.84375,4.84375,21.21875
2005,134,1324,79,1105,69,N,0,1105,1324,0,69.06896551724138,67.79310344827586,0.4009351256575102,0.30153321976149916,0.6135135135135135,37.241379310344826,13.137931034482758,15.241379310344827,10.620689655172415,3.8620689655172415,19.344827586206897,70.34482758620689,73.48275862068965,0.4468346650276583,0.33455882352941174,0.6622950819672131,32.51724137931034,14.724137931034482,12.03448275862069,6.9655172413793105,2.4827586206896552,17.655172413793103
2005,136,1112,66,1429,53,N,0,1112,1429,1,79.66666666666667,69.54545454545455,0.47084762371386574,0.40213523131672596,0.7783171521035599,37.0,16.575757575757574,14.848484848484848,8.242424242424242,3.5757575757575757,16.454545454545453,72.96774193548387,57.483870967741936,0.5306513409961686,0.3920704845814978,0.6929392446633826,34.29032258064516,17.225806451612904,12.387096774193548,5.580645161290323,2.870967741935484,13.709677419354838
2005,136,1130,85,1335,65,N,0,1130,1335,1,71.92857142857143,63.82142857142857,0.4516740366392925,0.32941176470588235,0.7129909365558912,37.785714285714285,17.392857142857142,12.928571428571429,7.25,4.107142857142857,14.892857142857142,68.46428571428571,60.82142857142857,0.4367130550033135,0.34146341463414637,0.6619047619047619,37.5,14.392857142857142,15.642857142857142,7.928571428571429,3.2142857142857144,19.678571428571427
2005,136,1153,76,1234,64,N,0,1153,1234,1,76.41935483870968,64.41935483870968,0.43878116343490303,0.3474576271186441,0.6929510155316607,41.45161290322581,15.0,13.451612903225806,5.483870967741935,6.870967741935484,17.677419354838708,73.21875,67.03125,0.4633182844243792,0.3789279112754159,0.6888888888888889,36.09375,15.5,14.53125,7.53125,5.40625,18.6875
2005,136,1211,74,1457,64,N,0,1211,1457,1,79.6896551724138,69.79310344827586,0.5060088551549652,0.39037433155080214,0.7463672391017173,38.172413793103445,15.827586206896552,13.551724137931034,5.586206896551724,3.4482758620689653,17.413793103448278,66.75862068965517,59.03448275862069,0.4390896921017403,0.36044362292051757,0.6842105263157895,34.6551724137931,13.862068965517242,14.0,7.896551724137931,3.7586206896551726,18.93103448275862
2005,136,1228,67,1192,55,N,0,1192,1228,0,74.16129032258064,70.90322580645162,0.45156081808396126,0.35144312393887944,0.6699029126213593,36.096774193548384,15.03225806451613,13.903225806451612,7.129032258064516,4.419354838709677,18.967741935483872,77.42424242424242,60.121212121212125,0.4886901630720673,0.3991655076495132,0.7243816254416962,34.36363636363637,18.575757575757574,11.121212121212121,7.636363636363637,3.4242424242424243,15.515151515151516
2005,136,1246,72,1184,64,N,0,1184,1246,0,70.37037037037037,67.48148148148148,0.47015915119363394,0.3553191489361702,0.6645569620253164,34.48148148148148,14.666666666666666,14.222222222222221,6.851851851851852,3.7777777777777777,19.51851851851852,73.73333333333333,61.9,0.4590069284064665,0.33793103448275863,0.6635514018691588,35.6,15.266666666666667,13.033333333333333,9.4,4.433333333333334,16.8
2005,136,1305,61,1400,57,N,0,1305,1400,1,69.55172413793103,62.51724137931034,0.4616870573084353,0.2708333333333333,0.7062937062937062,39.37931034482759,15.068965517241379,14.586206896551724,6.689655172413793,5.172413793103448,15.724137931034482,77.34482758620689,69.0,0.4589867310012063,0.3838383838383838,0.6963276836158192,39.48275862068966,13.379310344827585,14.206896551724139,6.068965517241379,4.241379310344827,17.551724137931036
2005,136,1328,84,1310,67,N,0,1310,1328,0,85.17241379310344,78.17241379310344,0.43800757985923117,0.3641379310344828,0.7577319587628866,40.827586206896555,15.89655172413793,12.793103448275861,6.862068965517241,3.310344827586207,19.0,75.41935483870968,63.03225806451613,0.48273910582908885,0.38419117647058826,0.6844660194174758,35.193548387096776,15.870967741935484,13.806451612903226,8.838709677419354,4.161290322580645,18.258064516129032
2005,136,1334,79,1338,71,N,0,1334,1338,1,72.41379310344827,63.55172413793103,0.5,0.3796680497925311,0.7461928934010152,35.793103448275865,14.96551724137931,13.931034482758621,5.103448275862069,3.2413793103448274,14.448275862068966,72.35714285714286,62.964285714285715,0.47281167108753314,0.3804100227790433,0.6570561456752656,38.32142857142857,15.321428571428571,14.607142857142858,6.5,4.178571428571429,17.0
2005,136,1403,78,1417,66,N,0,1403,1417,1,77.53333333333333,69.56666666666666,0.4731843575418994,0.40175953079178883,0.7638888888888888,34.86666666666667,16.833333333333332,12.866666666666667,7.766666666666667,3.966666666666667,17.033333333333335,74.0,71.42857142857143,0.45294855708908405,0.3474903474903475,0.7237479806138933,37.17857142857143,14.321428571428571,16.107142857142858,5.857142857142857,2.5714285714285716,18.464285714285715
2005,136,1412,82,1261,68,N,0,1261,1412,0,75.48275862068965,71.03448275862068,0.46309963099630996,0.3685185185185185,0.7300150829562594,36.37931034482759,14.89655172413793,13.241379310344827,7.0,4.206896551724138,15.96551724137931,77.80645161290323,71.54838709677419,0.4548852108916177,0.35233160621761656,0.6980609418282548,33.0,15.67741935483871,13.387096774193548,11.774193548387096,3.064516129032258,19.35483870967742
2005,136,1428,60,1431,54,N,0,1428,1431,1,67.36666666666666,56.93333333333333,0.5085836909871244,0.36827195467422097,0.7316692667706708,33.96666666666667,14.433333333333334,14.433333333333334,5.933333333333334,2.8333333333333335,14.466666666666667,75.65625,66.5,0.46368715083798884,0.3704414587332054,0.7921896792189679,34.15625,16.5,12.375,7.375,2.8125,16.8125
2005,136,1448,70,1151,54,N,0,1151,1448,0,70.44444444444444,67.55555555555556,0.44392209536601746,0.3021276595744681,0.6728110599078341,40.592592592592595,13.518518518518519,17.40740740740741,7.037037037037037,2.0,16.77777777777778,84.70967741935483,73.41935483870968,0.492651061513337,0.40484429065743943,0.6855123674911661,39.645161290322584,15.870967741935484,14.548387096774194,8.612903225806452,3.6451612903225805,19.29032258064516
2005,136,1449,88,1285,77,N,0,1285,1449,0,69.28571428571429,69.03571428571429,0.45714285714285713,0.34754797441364604,0.6788321167883211,36.0,13.785714285714286,17.0,5.892857142857143,3.107142857142857,17.107142857142858,86.2258064516129,73.41935483870968,0.48414271555996036,0.3902027027027027,0.7327327327327328,37.516129032258064,19.35483870967742,14.612903225806452,8.35483870967742,2.6129032258064515,20.677419354838708
2005,136,1452,63,1166,61,N,0,1166,1452,0,71.51515151515152,64.96969696969697,0.45310734463276836,0.4148471615720524,0.7279752704791345,31.393939393939394,14.272727272727273,11.969696969696969,6.848484848484849,3.272727272727273,17.636363636363637,70.2258064516129,65.70967741935483,0.4423076923076923,0.3484276729559748,0.7388781431334622,30.677419354838708,16.193548387096776,11.387096774193548,8.161290322580646,3.7419354838709675,14.64516129032258
2005,136,1454,83,1104,73,N,0,1104,1454,0,75.43333333333334,64.83333333333333,0.4816455696202532,0.3901192504258944,0.7335243553008596,36.7,13.833333333333334,12.666666666666666,5.2,4.433333333333334,14.733333333333333,73.88888888888889,64.07407407407408,0.44012738853503186,0.34602649006622516,0.7001733102253033,36.629629629629626,13.518518518518519,13.666666666666666,8.296296296296296,3.5185185185185186,19.444444444444443
2005,137,1137,64,1242,63,N,0,1137,1242,1,63.58064516129032,58.45161290322581,0.4452702702702703,0.3761467889908257,0.6978193146417445,31.774193548387096,12.451612903225806,15.774193548387096,8.0,3.0,18.870967741935484,75.44827586206897,65.24137931034483,0.47680097680097683,0.3731060606060606,0.6897106109324759,37.758620689655174,16.586206896551722,14.482758620689655,6.620689655172414,3.8620689655172415,19.24137931034483
2005,137,1163,77,1416,71,N,0,1163,1416,1,78.62068965517241,66.75862068965517,0.46027241770715094,0.35141509433962265,0.6972602739726027,46.13793103448276,17.413793103448278,15.206896551724139,6.172413793103448,9.137931034482758,15.827586206896552,68.27586206896552,65.10344827586206,0.4603389830508475,0.3662613981762918,0.6978021978021978,35.10344827586207,15.310344827586206,15.172413793103448,6.655172413793103,4.103448275862069,19.0
2005,137,1181,57,1175,46,N,0,1175,1181,0,62.40625,61.84375,0.4227005870841487,0.342668863261944,0.7447129909365559,27.53125,10.65625,14.0625,8.15625,2.84375,16.09375,79.76666666666667,65.8,0.4484507042253521,0.38483547925608014,0.7121820615796519,38.43333333333333,13.2,13.6,8.766666666666667,6.866666666666666,18.433333333333334
2005,137,1196,67,1325,62,N,0,1196,1325,1,76.86666666666666,62.733333333333334,0.48814589665653496,0.39316239316239315,0.6994047619047619,37.333333333333336,15.033333333333333,13.633333333333333,7.033333333333333,4.466666666666667,18.2,71.80645161290323,67.96774193548387,0.4634745242480049,0.3221601489757914,0.6997422680412371,32.806451612903224,11.806451612903226,13.0,8.548387096774194,2.6129032258064515,17.741935483870968
2005,137,1210,80,1203,68,N,0,1203,1210,0,77.24137931034483,66.93103448275862,0.4771513353115727,0.3619489559164733,0.7031019202363368,36.689655172413794,16.03448275862069,14.96551724137931,9.793103448275861,4.275862068965517,17.379310344827587,74.56666666666666,66.3,0.45305429864253394,0.32899628252788105,0.6866566716641679,39.46666666666667,14.966666666666667,15.3,8.266666666666667,5.3,20.133333333333333
2005,137,1235,64,1278,53,N,0,1235,1278,1,68.37931034482759,64.13793103448276,0.44096385542168676,0.29315068493150687,0.6912751677852349,34.96551724137931,14.241379310344827,12.931034482758621,9.482758620689655,3.793103448275862,16.689655172413794,68.45161290322581,62.83870967741935,0.4562043795620438,0.35560344827586204,0.7074303405572755,33.87096774193548,14.35483870967742,16.129032258064516,9.129032258064516,4.645161290322581,15.903225806451612
2005,137,1257,68,1418,62,N,0,1257,1418,1,80.54838709677419,62.645161290322584,0.4647092038396386,0.40350877192982454,0.7282321899736148,39.12903225806452,15.935483870967742,14.387096774193548,9.064516129032258,3.935483870967742,18.580645161290324,72.34482758620689,68.20689655172414,0.4431349440188568,0.3339191564147627,0.6655683690280065,35.41379310344828,12.10344827586207,15.482758620689655,9.379310344827585,2.896551724137931,19.379310344827587
2005,137,1277,89,1330,81,N,0,1277,1330,1,78.07142857142857,63.357142857142854,0.49584664536741213,0.3602251407129456,0.775438596491228,36.035714285714285,17.857142857142858,13.857142857142858,7.714285714285714,2.6785714285714284,19.285714285714285,70.3125,60.5,0.4407894736842105,0.3293310463121784,0.6880733944954128,36.3125,16.09375,12.0625,9.625,4.46875,17.125
2005,137,1280,93,1390,70,N,0,1280,1390,1,72.4375,66.0,0.44480696030451333,0.33214285714285713,0.6657718120805369,40.96875,14.15625,15.125,6.9375,3.21875,15.4375,70.1,68.03333333333333,0.43731778425655976,0.34782608695652173,0.7396630934150077,35.96666666666667,12.266666666666667,14.066666666666666,6.733333333333333,2.8,18.033333333333335
2005,137,1301,75,1150,63,N,0,1150,1301,0,78.35714285714286,72.07142857142857,0.43300175541252195,0.367816091954023,0.6843575418994413,38.67857142857143,14.214285714285714,13.178571428571429,8.714285714285714,3.2142857142857144,16.964285714285715,73.84375,66.375,0.45899772209567197,0.3692098092643052,0.6956521739130435,32.53125,15.3125,12.28125,7.0625,4.34375,18.84375
2005,137,1314,96,1324,68,N,0,1314,1324,1,88.7741935483871,70.25806451612904,0.49631966351209256,0.40034965034965037,0.7349537037037037,40.32258064516129,19.322580645161292,16.677419354838708,10.387096774193548,3.838709677419355,18.129032258064516,70.34482758620689,73.48275862068965,0.4468346650276583,0.33455882352941174,0.6622950819672131,32.51724137931034,14.724137931034482,12.03448275862069,6.9655172413793105,2.4827586206896552,17.655172413793103
2005,137,1329,63,1368,50,N,0,1329,1368,1,78.10344827586206,65.86206896551724,0.4962962962962963,0.41082164328657317,0.7726495726495727,34.206896551724135,16.620689655172413,13.862068965517242,6.9655172413793105,2.689655172413793,18.551724137931036,61.2962962962963,56.2962962962963,0.45223880597014926,0.29545454545454547,0.629695885509839,31.074074074074073,11.037037037037036,14.185185185185185,9.11111111111111,3.814814814814815,17.666666666666668
2005,137,1356,65,1388,56,N,0,1356,1388,1,66.875,60.09375,0.44862436833239755,0.36699029126213595,0.7463002114164905,32.96875,13.40625,12.8125,8.875,2.875,19.1875,69.96774193548387,65.25806451612904,0.4384057971014493,0.3542009884678748,0.7191977077363897,35.83870967741935,11.32258064516129,15.548387096774194,6.032258064516129,3.3225806451612905,18.29032258064516
2005,137,1436,60,1393,57,N,1,1393,1436,0,75.48484848484848,64.75757575757575,0.4855339295107838,0.3141683778234086,0.6639676113360324,37.96969696969697,15.666666666666666,13.363636363636363,8.090909090909092,4.666666666666667,15.93939393939394,72.6,61.93333333333333,0.4416715031921068,0.3601694915254237,0.7199281867145422,37.9,15.8,11.866666666666667,6.733333333333333,1.9,15.833333333333334
2005,137,1437,55,1307,47,N,0,1307,1437,0,75.87096774193549,64.93548387096774,0.49876084262701365,0.40031152647975077,0.6773743016759777,33.70967741935484,15.03225806451613,13.806451612903226,7.516129032258065,3.4516129032258065,16.870967741935484,73.75862068965517,62.6551724137931,0.4430455635491607,0.36917562724014336,0.741042345276873,36.86206896551724,12.379310344827585,12.620689655172415,8.241379310344827,5.689655172413793,18.413793103448278
2005,137,1458,57,1320,52,N,0,1320,1458,0,72.5,66.8,0.47970926711084194,0.384070796460177,0.6977611940298507,33.333333333333336,15.666666666666666,11.666666666666666,6.1,4.333333333333333,17.633333333333333,67.16666666666667,59.63333333333333,0.4371859296482412,0.38543516873889877,0.6677631578947368,35.06666666666667,13.066666666666666,11.466666666666667,5.466666666666667,1.9666666666666666,15.333333333333334
2005,138,1112,85,1412,63,N,0,1112,1412,1,79.66666666666667,69.54545454545455,0.47084762371386574,0.40213523131672596,0.7783171521035599,37.0,16.575757575757574,14.848484848484848,8.242424242424242,3.5757575757575757,16.454545454545453,77.80645161290323,71.54838709677419,0.4548852108916177,0.35233160621761656,0.6980609418282548,33.0,15.67741935483871,13.387096774193548,11.774193548387096,3.064516129032258,19.35483870967742
2005,138,1228,71,1305,59,N,0,1228,1305,1,77.42424242424242,60.121212121212125,0.4886901630720673,0.3991655076495132,0.7243816254416962,34.36363636363637,18.575757575757574,11.121212121212121,7.636363636363637,3.4242424242424243,15.515151515151516,69.55172413793103,62.51724137931034,0.4616870573084353,0.2708333333333333,0.7062937062937062,39.37931034482759,15.068965517241379,14.586206896551724,6.689655172413793,5.172413793103448,15.724137931034482
2005,138,1246,69,1153,60,N,0,1153,1246,0,76.41935483870968,64.41935483870968,0.43878116343490303,0.3474576271186441,0.6929510155316607,41.45161290322581,15.0,13.451612903225806,5.483870967741935,6.870967741935484,17.677419354838708,73.73333333333333,61.9,0.4590069284064665,0.33793103448275863,0.6635514018691588,35.6,15.266666666666667,13.033333333333333,9.4,4.433333333333334,16.8
2005,138,1403,71,1211,69,N,0,1211,1403,0,79.6896551724138,69.79310344827586,0.5060088551549652,0.39037433155080214,0.7463672391017173,38.172413793103445,15.827586206896552,13.551724137931034,5.586206896551724,3.4482758620689653,17.413793103448278,77.53333333333333,69.56666666666666,0.4731843575418994,0.40175953079178883,0.7638888888888888,34.86666666666667,16.833333333333332,12.866666666666667,7.766666666666667,3.966666666666667,17.033333333333335
2005,138,1428,67,1328,58,N,0,1328,1428,0,75.41935483870968,63.03225806451613,0.48273910582908885,0.38419117647058826,0.6844660194174758,35.193548387096776,15.870967741935484,13.806451612903226,8.838709677419354,4.161290322580645,18.258064516129032,67.36666666666666,56.93333333333333,0.5085836909871244,0.36827195467422097,0.7316692667706708,33.96666666666667,14.433333333333334,14.433333333333334,5.933333333333334,2.8333333333333335,14.466666666666667
2005,138,1449,97,1334,79,N,0,1334,1449,0,72.41379310344827,63.55172413793103,0.5,0.3796680497925311,0.7461928934010152,35.793103448275865,14.96551724137931,13.931034482758621,5.103448275862069,3.2413793103448274,14.448275862068966,86.2258064516129,73.41935483870968,0.48414271555996036,0.3902027027027027,0.7327327327327328,37.516129032258064,19.35483870967742,14.612903225806452,8.35483870967742,2.6129032258064515,20.677419354838708
2005,138,1452,111,1448,105,N,2,1448,1452,0,84.70967741935483,73.41935483870968,0.492651061513337,0.40484429065743943,0.6855123674911661,39.645161290322584,15.870967741935484,14.548387096774194,8.612903225806452,3.6451612903225805,19.29032258064516,70.2258064516129,65.70967741935483,0.4423076923076923,0.3484276729559748,0.7388781431334622,30.677419354838708,16.193548387096776,11.387096774193548,8.161290322580646,3.7419354838709675,14.64516129032258
2005,138,1454,83,1130,75,N,0,1130,1454,0,71.92857142857143,63.82142857142857,0.4516740366392925,0.32941176470588235,0.7129909365558912,37.785714285714285,17.392857142857142,12.928571428571429,7.25,4.107142857142857,14.892857142857142,73.88888888888889,64.07407407407408,0.44012738853503186,0.34602649006622516,0.7001733102253033,36.629629629629626,13.518518518518519,13.666666666666666,8.296296296296296,3.5185185185185186,19.444444444444443
2005,139,1181,63,1280,55,N,0,1181,1280,1,79.76666666666667,65.8,0.4484507042253521,0.38483547925608014,0.7121820615796519,38.43333333333333,13.2,13.6,8.766666666666667,6.866666666666666,18.433333333333334,72.4375,66.0,0.44480696030451333,0.33214285714285713,0.6657718120805369,40.96875,14.15625,15.125,6.9375,3.21875,15.4375
2005,139,1257,76,1210,54,N,0,1210,1257,0,74.56666666666666,66.3,0.45305429864253394,0.32899628252788105,0.6866566716641679,39.46666666666667,14.966666666666667,15.3,8.266666666666667,5.3,20.133333333333333,80.54838709677419,62.645161290322584,0.4647092038396386,0.40350877192982454,0.7282321899736148,39.12903225806452,15.935483870967742,14.387096774193548,9.064516129032258,3.935483870967742,18.580645161290324
2005,139,1277,72,1436,61,N,0,1277,1436,1,78.07142857142857,63.357142857142854,0.49584664536741213,0.3602251407129456,0.775438596491228,36.035714285714285,17.857142857142858,13.857142857142858,7.714285714285714,2.6785714285714284,19.285714285714285,72.6,61.93333333333333,0.4416715031921068,0.3601694915254237,0.7199281867145422,37.9,15.8,11.866666666666667,6.733333333333333,1.9,15.833333333333334
2005,139,1301,65,1163,62,N,0,1163,1301,0,78.62068965517241,66.75862068965517,0.46027241770715094,0.35141509433962265,0.6972602739726027,46.13793103448276,17.413793103448278,15.206896551724139,6.172413793103448,9.137931034482758,15.827586206896552,73.84375,66.375,0.45899772209567197,0.3692098092643052,0.6956521739130435,32.53125,15.3125,12.28125,7.0625,4.34375,18.84375
2005,139,1314,92,1235,65,N,0,1235,1314,0,68.37931034482759,64.13793103448276,0.44096385542168676,0.29315068493150687,0.6912751677852349,34.96551724137931,14.241379310344827,12.931034482758621,9.482758620689655,3.793103448275862,16.689655172413794,88.7741935483871,70.25806451612904,0.49631966351209256,0.40034965034965037,0.7349537037037037,40.32258064516129,19.322580645161292,16.677419354838708,10.387096774193548,3.838709677419355,18.129032258064516
2005,139,1329,85,1356,77,N,0,1329,1356,1,78.10344827586206,65.86206896551724,0.4962962962962963,0.41082164328657317,0.7726495726495727,34.206896551724135,16.620689655172413,13.862068965517242,6.9655172413793105,2.689655172413793,18.551724137931036,66.875,60.09375,0.44862436833239755,0.36699029126213595,0.7463002114164905,32.96875,13.40625,12.8125,8.875,2.875,19.1875
2005,139,1437,76,1196,65,N,0,1196,1437,0,76.86666666666666,62.733333333333334,0.48814589665653496,0.39316239316239315,0.6994047619047619,37.333333333333336,15.033333333333333,13.633333333333333,7.033333333333333,4.466666666666667,18.2,73.75862068965517,62.6551724137931,0.4430455635491607,0.36917562724014336,0.741042345276873,36.86206896551724,12.379310344827585,12.620689655172415,8.241379310344827,5.689655172413793,18.413793103448278
2005,139,1458,71,1137,62,N,0,1137,1458,0,63.58064516129032,58.45161290322581,0.4452702702702703,0.3761467889908257,0.6978193146417445,31.774193548387096,12.451612903225806,15.774193548387096,8.0,3.0,18.870967741935484,67.16666666666667,59.63333333333333,0.4371859296482412,0.38543516873889877,0.6677631578947368,35.06666666666667,13.066666666666666,11.466666666666667,5.466666666666667,1.9666666666666666,15.333333333333334
2005,143,1112,79,1329,78,N,0,1112,1329,1,79.66666666666667,69.54545454545455,0.47084762371386574,0.40213523131672596,0.7783171521035599,37.0,16.575757575757574,14.848484848484848,8.242424242424242,3.5757575757575757,16.454545454545453,78.10344827586206,65.86206896551724,0.4962962962962963,0.41082164328657317,0.7726495726495727,34.206896551724135,16.620689655172413,13.862068965517242,6.9655172413793105,2.689655172413793,18.551724137931036
2005,143,1228,77,1454,63,N,0,1228,1454,1,77.42424242424242,60.121212121212125,0.4886901630720673,0.3991655076495132,0.7243816254416962,34.36363636363637,18.575757575757574,11.121212121212121,7.636363636363637,3.4242424242424243,15.515151515151516,73.88888888888889,64.07407407407408,0.44012738853503186,0.34602649006622516,0.7001733102253033,36.629629629629626,13.518518518518519,13.666666666666666,8.296296296296296,3.5185185185185186,19.444444444444443
2005,143,1257,93,1449,79,N,0,1257,1449,1,80.54838709677419,62.645161290322584,0.4647092038396386,0.40350877192982454,0.7282321899736148,39.12903225806452,15.935483870967742,14.387096774193548,9.064516129032258,3.935483870967742,18.580645161290324,86.2258064516129,73.41935483870968,0.48414271555996036,0.3902027027027027,0.7327327327327328,37.516129032258064,19.35483870967742,14.612903225806452,8.35483870967742,2.6129032258064515,20.677419354838708
2005,143,1452,65,1403,60,N,0,1403,1452,0,77.53333333333333,69.56666666666666,0.4731843575418994,0.40175953079178883,0.7638888888888888,34.86666666666667,16.833333333333332,12.866666666666667,7.766666666666667,3.966666666666667,17.033333333333335,70.2258064516129,65.70967741935483,0.4423076923076923,0.3484276729559748,0.7388781431334622,30.677419354838708,16.193548387096776,11.387096774193548,8.161290322580646,3.7419354838709675,14.64516129032258
2005,144,1246,62,1428,52,N,0,1246,1428,1,73.73333333333333,61.9,0.4590069284064665,0.33793103448275863,0.6635514018691588,35.6,15.266666666666667,13.033333333333333,9.4,4.433333333333334,16.8,67.36666666666666,56.93333333333333,0.5085836909871244,0.36827195467422097,0.7316692667706708,33.96666666666667,14.433333333333334,14.433333333333334,5.933333333333334,2.8333333333333335,14.466666666666667
2005,144,1277,78,1181,68,N,0,1181,1277,0,79.76666666666667,65.8,0.4484507042253521,0.38483547925608014,0.7121820615796519,38.43333333333333,13.2,13.6,8.766666666666667,6.866666666666666,18.433333333333334,78.07142857142857,63.357142857142854,0.49584664536741213,0.3602251407129456,0.775438596491228,36.035714285714285,17.857142857142858,13.857142857142858,7.714285714285714,2.6785714285714284,19.285714285714285
2005,144,1314,67,1437,66,N,0,1314,1437,1,88.7741935483871,70.25806451612904,0.49631966351209256,0.40034965034965037,0.7349537037037037,40.32258064516129,19.322580645161292,16.677419354838708,10.387096774193548,3.838709677419355,18.129032258064516,73.75862068965517,62.6551724137931,0.4430455635491607,0.36917562724014336,0.741042345276873,36.86206896551724,12.379310344827585,12.620689655172415,8.241379310344827,5.689655172413793,18.413793103448278
2005,144,1458,65,1301,56,N,0,1301,1458,0,73.84375,66.375,0.45899772209567197,0.3692098092643052,0.6956521739130435,32.53125,15.3125,12.28125,7.0625,4.34375,18.84375,67.16666666666667,59.63333333333333,0.4371859296482412,0.38543516873889877,0.6677631578947368,35.06666666666667,13.066666666666666,11.466666666666667,5.466666666666667,1.9666666666666666,15.333333333333334
